#MESSTELLEN_NR	ZEIT	JAHR	HJAHR	MONAT	Q	Q_MIN	Q_MAX
571900	2002-08-26 00:00:00	2002	2002	8	0.175	0.175	0.175
571900	2002-08-27 00:00:00	2002	2002	8	0.175	0.175	0.175
571900	2002-08-28 00:00:00	2002	2002	8	0.309	0.309	0.309
571900	2002-08-29 00:00:00	2002	2002	8	1.4	1.4	1.4
571900	2002-08-30 00:00:00	2002	2002	8	0.71	0.71	0.71
571900	2002-08-31 00:00:00	2002	2002	8	0.457	0.457	0.457
571900	2002-09-01 00:00:00	2002	2002	9	0.357	0.357	0.357
571900	2002-09-02 00:00:00	2002	2002	9	0.309	0.309	0.309
571900	2002-09-03 00:00:00	2002	2002	9	0.218	0.218	0.218
571900	2002-09-04 00:00:00	2002	2002	9	0.218	0.218	0.218
571900	2002-09-05 00:00:00	2002	2002	9	0.218	0.218	0.635
571900	2002-09-06 00:00:00	2002	2002	9	0.263	0.263	0.263
571900	2002-09-07 00:00:00	2002	2002	9	0.218	0.218	0.218
571900	2002-09-08 00:00:00	2002	2002	9	0.175	0.175	0.175
571900	2002-09-09 00:00:00	2002	2002	9	0.135	0.135	0.135
571900	2002-09-10 00:00:00	2002	2002	9	0.135	0.135	0.135
571900	2002-09-11 00:00:00	2002	2002	9	0.175	0.175	0.175
571900	2002-09-12 00:00:00	2002	2002	9	0.135	0.135	0.135
571900	2002-09-13 00:00:00	2002	2002	9	0.104	0.104	0.104
571900	2002-09-14 00:00:00	2002	2002	9	0.104	0.104	0.104
571900	2002-09-15 00:00:00	2002	2002	9	0.104	0.104	0.104
571900	2002-09-16 00:00:00	2002	2002	9	0.104	0.104	0.104
571900	2002-09-17 00:00:00	2002	2002	9	0.078	0.078	0.078
571900	2002-09-18 00:00:00	2002	2002	9	0.078	0.078	0.078
571900	2002-09-19 00:00:00	2002	2002	9	0.078	0.078	0.078
571900	2002-09-20 00:00:00	2002	2002	9	0.055	0.055	0.055
571900	2002-09-21 00:00:00	2002	2002	9	0.055	0.055	0.055
571900	2002-09-22 00:00:00	2002	2002	9	0.055	0.055	0.055
571900	2002-09-23 00:00:00	2002	2002	9	0.078	0.078	0.078
571900	2002-09-24 00:00:00	2002	2002	9	0.104	0.104	0.104
571900	2002-09-25 00:00:00	2002	2002	9	0.078	0.078	0.078
571900	2002-09-26 00:00:00	2002	2002	9	0.078	0.078	0.078
571900	2002-09-27 00:00:00	2002	2002	9	0.135	0.135	0.135
571900	2002-09-28 00:00:00	2002	2002	9	0.135	0.135	0.135
571900	2002-09-29 00:00:00	2002	2002	9	0.104	0.104	0.104
571900	2002-09-30 00:00:00	2002	2002	9	0.104	0.104	0.104
571900	2002-10-01 00:00:00	2002	2002	10	0.104	0.104	0.104
571900	2002-10-02 00:00:00	2002	2002	10	0.078	0.078	0.078
571900	2002-10-03 00:00:00	2002	2002	10	0.135	0.135	0.135
571900	2002-10-04 00:00:00	2002	2002	10	0.104	0.104	0.104
571900	2002-10-05 00:00:00	2002	2002	10	0.078	0.078	0.078
571900	2002-10-06 00:00:00	2002	2002	10	0.457	0.457	0.457
571900	2002-10-07 00:00:00	2002	2002	10	0.71	0.71	0.71
571900	2002-10-08 00:00:00	2002	2002	10	0.635	0.635	0.635
571900	2002-10-09 00:00:00	2002	2002	10	0.512	0.512	0.512
571900	2002-10-10 00:00:00	2002	2002	10	0.457	0.457	0.457
571900	2002-10-11 00:00:00	2002	2002	10	0.357	0.357	0.357
571900	2002-10-12 00:00:00	2002	2002	10	0.357	0.357	0.357
571900	2002-10-13 00:00:00	2002	2002	10	0.263	0.263	0.263
571900	2002-10-14 00:00:00	2002	2002	10	0.218	0.218	0.218
571900	2002-10-15 00:00:00	2002	2002	10	0.218	0.218	0.218
571900	2002-10-16 00:00:00	2002	2002	10	0.218	0.218	0.218
571900	2002-10-17 00:00:00	2002	2002	10	0.263	0.263	0.263
571900	2002-10-18 00:00:00	2002	2002	10	0.263	0.263	0.263
571900	2002-10-19 00:00:00	2002	2002	10	0.218	0.218	0.218
571900	2002-10-20 00:00:00	2002	2002	10	0.218	0.218	0.218
571900	2002-10-21 00:00:00	2002	2002	10	0.263	0.263	0.263
571900	2002-10-22 00:00:00	2002	2002	10	0.263	0.263	0.263
571900	2002-10-23 00:00:00	2002	2002	10	0.263	0.263	0.263
571900	2002-10-24 00:00:00	2002	2002	10	0.457	0.457	0.457
571900	2002-10-25 00:00:00	2002	2002	10	0.457	0.457	0.457
571900	2002-10-26 00:00:00	2002	2002	10	1.03	1.03	1.4
571900	2002-10-27 00:00:00	2002	2002	10	0.91	0.91	0.91
571900	2002-10-28 00:00:00	2002	2002	10	0.91	0.91	0.91
571900	2002-10-29 00:00:00	2002	2002	10	0.71	0.71	0.71
571900	2002-10-30 00:00:00	2002	2002	10	0.57	0.57	0.57
571900	2002-10-31 00:00:00	2002	2002	10	0.57	0.57	0.57
571900	2002-11-01 00:00:00	2002	2003	11	0.457	0.457	0.457
571900	2002-11-02 00:00:00	2002	2003	11	0.71	0.71	0.71
571900	2002-11-03 00:00:00	2002	2003	11	1.4	1.4	1.4
571900	2002-11-04 00:00:00	2002	2003	11	1.69	1.69	1.69
571900	2002-11-05 00:00:00	2002	2003	11	1.15	1.15	1.15
571900	2002-11-06 00:00:00	2002	2003	11	0.91	0.91	0.91
571900	2002-11-07 00:00:00	2002	2003	11	0.71	0.71	0.71
571900	2002-11-08 00:00:00	2002	2003	11	0.71	0.71	0.71
571900	2002-11-09 00:00:00	2002	2003	11	1.03	1.03	1.03
571900	2002-11-10 00:00:00	2002	2003	11	1.03	1.03	1.03
571900	2002-11-11 00:00:00	2002	2003	11	1.54	1.54	1.54
571900	2002-11-12 00:00:00	2002	2003	11	1.4	1.4	1.4
571900	2002-11-13 00:00:00	2002	2003	11	1.15	1.15	1.15
571900	2002-11-14 00:00:00	2002	2003	11	0.91	0.91	0.91
571900	2002-11-15 00:00:00	2002	2003	11	0.71	0.71	0.71
571900	2002-11-16 00:00:00	2002	2003	11	0.57	0.57	0.57
571900	2002-11-17 00:00:00	2002	2003	11	0.512	0.512	0.512
571900	2002-11-18 00:00:00	2002	2003	11	0.407	0.407	0.407
571900	2002-11-19 00:00:00	2002	2003	11	1.15	1.15	1.15
571900	2002-11-20 00:00:00	2002	2003	11	2.48	2.48	2.48
571900	2002-11-21 00:00:00	2002	2003	11	1.69	1.69	1.69
571900	2002-11-22 00:00:00	2002	2003	11	1.27	1.27	1.27
571900	2002-11-23 00:00:00	2002	2003	11	1.69	1.69	1.69
571900	2002-11-24 00:00:00	2002	2003	11	1.4	1.4	1.4
571900	2002-11-25 00:00:00	2002	2003	11	1.15	1.15	1.15
571900	2002-11-26 00:00:00	2002	2003	11	0.91	0.91	0.91
571900	2002-11-27 00:00:00	2002	2003	11	0.71	0.71	0.71
571900	2002-11-28 00:00:00	2002	2003	11	0.57	0.57	0.57
571900	2002-11-29 00:00:00	2002	2003	11	0.57	0.57	0.57
571900	2002-11-30 00:00:00	2002	2003	11	5.88	5.88	8.6
571900	2002-12-01 00:00:00	2002	2003	12	6.39	6.39	7.75
571900	2002-12-02 00:00:00	2002	2003	12	3.84	3.84	3.84
571900	2002-12-03 00:00:00	2002	2003	12	2.31	2.31	2.31
571900	2002-12-04 00:00:00	2002	2003	12	1.69	1.69	1.69
571900	2002-12-05 00:00:00	2002	2003	12	1.27	1.27	1.27
571900	2002-12-06 00:00:00	2002	2003	12	1.03	1.03	1.03
571900	2002-12-07 00:00:00	2002	2003	12	0.71	0.71	0.71
571900	2002-12-08 00:00:00	2002	2003	12	0.635	0.635	0.635
571900	2002-12-09 00:00:00	2002	2003	12	0.512	0.512	0.512
571900	2002-12-10 00:00:00	2002	2003	12	0.457	0.457	0.457
571900	2002-12-11 00:00:00	2002	2003	12	0.357	0.357	0.357
571900	2002-12-12 00:00:00	2002	2003	12	0.309	0.309	0.309
571900	2002-12-13 00:00:00	2002	2003	12	0.218	0.218	0.218
571900	2002-12-14 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-15 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-16 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-17 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-18 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-19 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-20 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-21 00:00:00	2002	2003	12	0.135	0.135	0.135
571900	2002-12-22 00:00:00	2002	2003	12	0.175	0.175	0.175
571900	2002-12-23 00:00:00	2002	2003	12	0.635	0.635	0.635
571900	2002-12-24 00:00:00	2002	2003	12	0.512	0.512	0.512
571900	2002-12-25 00:00:00	2002	2003	12	0.457	0.457	0.457
571900	2002-12-26 00:00:00	2002	2003	12	0.357	0.357	0.357
571900	2002-12-27 00:00:00	2002	2003	12	0.357	0.357	0.357
571900	2002-12-28 00:00:00	2002	2003	12	0.407	0.407	0.407
571900	2002-12-29 00:00:00	2002	2003	12	0.407	0.407	0.407
571900	2002-12-30 00:00:00	2002	2003	12	1.69	1.69	1.69
571900	2002-12-31 00:00:00	2002	2003	12	4.69	4.69	4.69
571900	2003-01-01 00:00:00	2003	2003	1	2.99	2.99	2.99
571900	2003-01-02 00:00:00	2003	2003	1	4.01	4.01	4.01
571900	2003-01-03 00:00:00	2003	2003	1	6.22	6.22	7.07
571900	2003-01-04 00:00:00	2003	2003	1	4.18	4.18	4.18
571900	2003-01-05 00:00:00	2003	2003	1	2.99	2.99	2.99
571900	2003-01-06 00:00:00	2003	2003	1	1.99	1.99	1.99
571900	2003-01-07 00:00:00	2003	2003	1	1.54	1.54	1.54
571900	2003-01-08 00:00:00	2003	2003	1	1.15	1.15	1.15
571900	2003-01-09 00:00:00	2003	2003	1	0.8	0.8	0.8
571900	2003-01-10 00:00:00	2003	2003	1	0.512	0.512	0.512
571900	2003-01-11 00:00:00	2003	2003	1	0.457	0.457	0.457
571900	2003-01-12 00:00:00	2003	2003	1	0.357	0.357	0.357
571900	2003-01-13 00:00:00	2003	2003	1	0.263	0.263	0.263
571900	2003-01-14 00:00:00	2003	2003	1	0.218	0.218	0.218
571900	2003-01-15 00:00:00	2003	2003	1	0.175	0.175	0.175
571900	2003-01-16 00:00:00	2003	2003	1	0.175	0.175	0.175
571900	2003-01-17 00:00:00	2003	2003	1	0.135	0.135	0.135
571900	2003-01-18 00:00:00	2003	2003	1	0.135	0.135	0.135
571900	2003-01-19 00:00:00	2003	2003	1	0.135	0.135	0.135
571900	2003-01-20 00:00:00	2003	2003	1	0.135	0.135	0.135
571900	2003-01-21 00:00:00	2003	2003	1	0.135	0.135	0.135
571900	2003-01-22 00:00:00	2003	2003	1	0.175	0.175	0.175
571900	2003-01-23 00:00:00	2003	2003	1	0.407	0.407	0.407
571900	2003-01-24 00:00:00	2003	2003	1	1.03	1.03	1.03
571900	2003-01-25 00:00:00	2003	2003	1	1.03	1.03	1.03
571900	2003-01-26 00:00:00	2003	2003	1	0.8	0.8	0.8
571900	2003-01-27 00:00:00	2003	2003	1	0.8	0.8	0.8
571900	2003-01-28 00:00:00	2003	2003	1	1.69	1.69	1.69
571900	2003-01-29 00:00:00	2003	2003	1	1.84	1.84	1.84
571900	2003-01-30 00:00:00	2003	2003	1	1.54	1.54	1.54
571900	2003-01-31 00:00:00	2003	2003	1	1.03	1.03	1.03
571900	2003-02-01 00:00:00	2003	2003	2	0.91	0.91	1.03
571900	2003-02-02 00:00:00	2003	2003	2	0.8	0.8	0.8
571900	2003-02-03 00:00:00	2003	2003	2	0.71	0.71	0.71
571900	2003-02-04 00:00:00	2003	2003	2	0.635	0.635	0.635
571900	2003-02-05 00:00:00	2003	2003	2	0.57	0.57	0.57
571900	2003-02-06 00:00:00	2003	2003	2	0.512	0.512	0.512
571900	2003-02-07 00:00:00	2003	2003	2	0.407	0.407	0.407
571900	2003-02-08 00:00:00	2003	2003	2	0.407	0.407	0.407
571900	2003-02-09 00:00:00	2003	2003	2	0.357	0.357	0.357
571900	2003-02-10 00:00:00	2003	2003	2	0.309	0.309	0.309
571900	2003-02-11 00:00:00	2003	2003	2	0.263	0.263	0.263
571900	2003-02-12 00:00:00	2003	2003	2	0.218	0.218	0.218
571900	2003-02-13 00:00:00	2003	2003	2	0.175	0.175	0.175
571900	2003-02-14 00:00:00	2003	2003	2	0.175	0.175	0.175
571900	2003-02-15 00:00:00	2003	2003	2	0.135	0.135	0.135
571900	2003-02-16 00:00:00	2003	2003	2	0.135	0.135	0.135
571900	2003-02-17 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-18 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-19 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-20 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-21 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-22 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-23 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-24 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-25 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-26 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-27 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-02-28 00:00:00	2003	2003	2	0.104	0.104	0.104
571900	2003-03-01 00:00:00	2003	2003	3	0.357	0.357	0.357
571900	2003-03-02 00:00:00	2003	2003	3	0.91	0.91	0.91
571900	2003-03-03 00:00:00	2003	2003	3	1.69	1.69	2.31
571900	2003-03-04 00:00:00	2003	2003	3	2.15	2.15	2.15
571900	2003-03-05 00:00:00	2003	2003	3	1.54	1.54	1.54
571900	2003-03-06 00:00:00	2003	2003	3	1.27	1.27	1.27
571900	2003-03-07 00:00:00	2003	2003	3	1.27	1.27	1.27
571900	2003-03-08 00:00:00	2003	2003	3	1.03	1.03	1.03
571900	2003-03-09 00:00:00	2003	2003	3	0.8	0.8	0.8
571900	2003-03-10 00:00:00	2003	2003	3	0.71	0.71	0.71
571900	2003-03-11 00:00:00	2003	2003	3	0.635	0.635	0.635
571900	2003-03-12 00:00:00	2003	2003	3	0.71	0.71	0.71
571900	2003-03-13 00:00:00	2003	2003	3	0.635	0.635	0.635
571900	2003-03-14 00:00:00	2003	2003	3	0.512	0.512	0.512
571900	2003-03-15 00:00:00	2003	2003	3	0.457	0.457	0.457
571900	2003-03-16 00:00:00	2003	2003	3	0.457	0.457	0.457
571900	2003-03-17 00:00:00	2003	2003	3	0.457	0.457	0.457
571900	2003-03-18 00:00:00	2003	2003	3	0.407	0.407	0.407
571900	2003-03-19 00:00:00	2003	2003	3	0.357	0.357	0.357
571900	2003-03-20 00:00:00	2003	2003	3	0.309	0.309	0.309
571900	2003-03-21 00:00:00	2003	2003	3	0.309	0.309	0.309
571900	2003-03-22 00:00:00	2003	2003	3	0.263	0.263	0.263
571900	2003-03-23 00:00:00	2003	2003	3	0.263	0.263	0.263
571900	2003-03-24 00:00:00	2003	2003	3	0.263	0.263	0.263
571900	2003-03-25 00:00:00	2003	2003	3	0.218	0.218	0.218
571900	2003-03-26 00:00:00	2003	2003	3	0.218	0.218	0.218
571900	2003-03-27 00:00:00	2003	2003	3	0.218	0.218	0.218
571900	2003-03-28 00:00:00	2003	2003	3	0.175	0.175	0.175
571900	2003-03-29 00:00:00	2003	2003	3	0.175	0.175	0.175
571900	2003-03-30 00:00:00	2003	2003	3	0.135	0.135	0.135
571900	2003-03-31 00:00:00	2003	2003	3	0.135	0.135	0.135
571900	2003-04-01 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-02 00:00:00	2003	2003	4	0.175	0.175	0.218
571900	2003-04-03 00:00:00	2003	2003	4	0.135	0.135	0.135
571900	2003-04-04 00:00:00	2003	2003	4	0.135	0.135	0.135
571900	2003-04-05 00:00:00	2003	2003	4	0.135	0.135	0.135
571900	2003-04-06 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-07 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-08 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-09 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-10 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-11 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-12 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-13 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-14 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-15 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-16 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-17 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-18 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-19 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-20 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-21 00:00:00	2003	2003	4	0.104	0.104	0.104
571900	2003-04-22 00:00:00	2003	2003	4	0.078	0.078	0.078
571900	2003-04-23 00:00:00	2003	2003	4	0.055	0.055	0.055
571900	2003-04-24 00:00:00	2003	2003	4	0.055	0.055	0.055
571900	2003-04-25 00:00:00	2003	2003	4	0.055	0.055	0.055
571900	2003-04-26 00:00:00	2003	2003	4	0.055	0.055	0.055
571900	2003-04-27 00:00:00	2003	2003	4	0.055	0.055	0.055
571900	2003-04-28 00:00:00	2003	2003	4	0.055	0.055	0.055
571900	2003-04-29 00:00:00	2003	2003	4	0.033	0.033	0.033
571900	2003-04-30 00:00:00	2003	2003	4	0.033	0.033	0.033
571900	2003-05-01 00:00:00	2003	2003	5	0.033	0.033	0.033
571900	2003-05-02 00:00:00	2003	2003	5	0.02	0.02	0.02
571900	2003-05-03 00:00:00	2003	2003	5	0.02	0.02	0.02
571900	2003-05-04 00:00:00	2003	2003	5	0.02	0.02	0.02
571900	2003-05-05 00:00:00	2003	2003	5	0.02	0.02	0.02
571900	2003-05-06 00:00:00	2003	2003	5	0.02	0.02	0.02
571900	2003-05-07 00:00:00	2003	2003	5	0.033	0.033	0.033
571900	2003-05-08 00:00:00	2003	2003	5	0.033	0.033	0.033
571900	2003-05-09 00:00:00	2003	2003	5	0.135	0.135	0.135
571900	2003-05-10 00:00:00	2003	2003	5	0.135	0.135	0.135
571900	2003-05-11 00:00:00	2003	2003	5	0.104	0.104	0.104
571900	2003-05-12 00:00:00	2003	2003	5	0.104	0.104	0.104
571900	2003-05-13 00:00:00	2003	2003	5	0.104	0.104	0.104
571900	2003-05-14 00:00:00	2003	2003	5	0.104	0.104	0.104
571900	2003-05-15 00:00:00	2003	2003	5	0.078	0.078	0.078
571900	2003-05-16 00:00:00	2003	2003	5	0.104	0.104	0.104
571900	2003-05-17 00:00:00	2003	2003	5	0.055	0.055	0.055
571900	2003-05-18 00:00:00	2003	2003	5	0.078	0.078	0.078
571900	2003-05-19 00:00:00	2003	2003	5	0.175	0.175	0.457
571900	2003-05-20 00:00:00	2003	2003	5	0.135	0.135	0.135
571900	2003-05-21 00:00:00	2003	2003	5	0.104	0.104	0.104
571900	2003-05-22 00:00:00	2003	2003	5	0.078	0.078	0.078
571900	2003-05-23 00:00:00	2003	2003	5	0.055	0.055	0.055
571900	2003-05-24 00:00:00	2003	2003	5	0.055	0.055	0.055
571900	2003-05-25 00:00:00	2003	2003	5	0.033	0.033	0.033
571900	2003-05-26 00:00:00	2003	2003	5	0.033	0.033	0.033
571900	2003-05-27 00:00:00	2003	2003	5	0.02	0.02	0.02
571900	2003-05-28 00:00:00	2003	2003	5	0.02	0.02	0.02
571900	2003-05-29 00:00:00	2003	2003	5	0.01	0.01	0.01
571900	2003-05-30 00:00:00	2003	2003	5	0.01	0.01	0.01
571900	2003-05-31 00:00:00	2003	2003	5	0.01	0.01	0.01
571900	2003-06-01 00:00:00	2003	2003	6	0.033	0.033	0.033
571900	2003-06-02 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-06-03 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-06-04 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-05 00:00:00	2003	2003	6	0.033	0.033	0.033
571900	2003-06-06 00:00:00	2003	2003	6	0.078	0.078	0.078
571900	2003-06-07 00:00:00	2003	2003	6	0.055	0.055	0.055
571900	2003-06-08 00:00:00	2003	2003	6	0.033	0.033	0.033
571900	2003-06-09 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-06-10 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-06-11 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-06-12 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-13 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-14 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-15 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-16 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-17 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-18 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-19 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-20 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-21 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-22 00:00:00	2003	2003	6	0.01	0.01	0.01
571900	2003-06-23 00:00:00	2003	2003	6	0.055	0.055	1.27
571900	2003-06-24 00:00:00	2003	2003	6	0.135	0.135	0.135
571900	2003-06-25 00:00:00	2003	2003	6	0.055	0.055	0.055
571900	2003-06-26 00:00:00	2003	2003	6	0.033	0.033	0.033
571900	2003-06-27 00:00:00	2003	2003	6	0.033	0.033	0.033
571900	2003-06-28 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-06-29 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-06-30 00:00:00	2003	2003	6	0.02	0.02	0.02
571900	2003-07-01 00:00:00	2003	2003	7	0.104	0.104	0.104
571900	2003-07-02 00:00:00	2003	2003	7	0.055	0.055	0.055
571900	2003-07-03 00:00:00	2003	2003	7	0.078	0.078	0.078
571900	2003-07-04 00:00:00	2003	2003	7	0.078	0.078	0.078
571900	2003-07-05 00:00:00	2003	2003	7	0.055	0.055	0.055
571900	2003-07-06 00:00:00	2003	2003	7	0.033	0.033	0.033
571900	2003-07-07 00:00:00	2003	2003	7	0.033	0.033	0.033
571900	2003-07-08 00:00:00	2003	2003	7	0.033	0.033	0.033
571900	2003-07-09 00:00:00	2003	2003	7	0.033	0.033	0.033
571900	2003-07-10 00:00:00	2003	2003	7	0.02	0.02	0.02
571900	2003-07-11 00:00:00	2003	2003	7	0.02	0.02	0.02
571900	2003-07-12 00:00:00	2003	2003	7	0.01	0.01	0.01
571900	2003-07-13 00:00:00	2003	2003	7	0.01	0.01	0.01
571900	2003-07-14 00:00:00	2003	2003	7	0.01	0.01	0.01
571900	2003-07-15 00:00:00	2003	2003	7	0.01	0.01	0.01
571900	2003-07-16 00:00:00	2003	2003	7	0.01	0.01	0.01
571900	2003-07-17 00:00:00	2003	2003	7	0.033	0.033	0.033
571900	2003-07-18 00:00:00	2003	2003	7	0.033	0.033	0.033
571900	2003-07-19 00:00:00	2003	2003	7	0.02	0.02	0.02
571900	2003-07-20 00:00:00	2003	2003	7	0.01	0.01	0.01
571900	2003-07-21 00:00:00	2003	2003	7	0.01	0.01	0.01
571900	2003-07-22 00:00:00	2003	2003	7	0.078	0.078	0.078
571900	2003-07-23 00:00:00	2003	2003	7	0.078	0.078	0.078
571900	2003-07-24 00:00:00	2003	2003	7	0.104	0.104	0.104
571900	2003-07-25 00:00:00	2003	2003	7	0.078	0.078	0.078
571900	2003-07-26 00:00:00	2003	2003	7	0.055	0.055	0.055
571900	2003-07-27 00:00:00	2003	2003	7	0.033	0.033	0.033
571900	2003-07-28 00:00:00	2003	2003	7	0.263	0.263	0.91
571900	2003-07-29 00:00:00	2003	2003	7	0.218	0.218	0.218
571900	2003-07-30 00:00:00	2003	2003	7	0.135	0.135	0.135
571900	2003-07-31 00:00:00	2003	2003	7	0.104	0.104	0.104
571900	2003-08-01 00:00:00	2003	2003	8	0.104	0.104	0.104
571900	2003-08-02 00:00:00	2003	2003	8	0.078	0.078	0.078
571900	2003-08-03 00:00:00	2003	2003	8	0.078	0.078	0.078
571900	2003-08-04 00:00:00	2003	2003	8	0.055	0.055	0.055
571900	2003-08-05 00:00:00	2003	2003	8	0.033	0.033	0.033
571900	2003-08-06 00:00:00	2003	2003	8	0.02	0.02	0.02
571900	2003-08-07 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-08-08 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-08-09 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-08-10 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-08-11 00:00:00	2003	2003	8	0.006	0.006	0.006
571900	2003-08-12 00:00:00	2003	2003	8	0.006	0.006	0.006
571900	2003-08-13 00:00:00	2003	2003	8	0.006	0.006	0.006
571900	2003-08-14 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-15 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-16 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-17 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-18 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-19 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-20 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-21 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-22 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-23 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-24 00:00:00	2003	2003	8	0.005	0.005	0.005
571900	2003-08-25 00:00:00	2003	2003	8	0.006	0.006	0.006
571900	2003-08-26 00:00:00	2003	2003	8	0.006	0.006	0.006
571900	2003-08-27 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-08-28 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-08-29 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-08-30 00:00:00	2003	2003	8	0.033	0.033	0.357
571900	2003-08-31 00:00:00	2003	2003	8	0.008	0.008	0.008
571900	2003-09-01 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-02 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-03 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-04 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-05 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-06 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-07 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-08 00:00:00	2003	2003	9	0.008	0.008	0.008
571900	2003-09-09 00:00:00	2003	2003	9	0.01	0.01	0.01
571900	2003-09-10 00:00:00	2003	2003	9	0.01	0.01	0.01
571900	2003-09-11 00:00:00	2003	2003	9	0.078	0.078	0.71
571900	2003-09-12 00:00:00	2003	2003	9	0.357	0.357	0.357
571900	2003-09-13 00:00:00	2003	2003	9	0.218	0.218	0.218
571900	2003-09-14 00:00:00	2003	2003	9	0.135	0.135	0.135
571900	2003-09-15 00:00:00	2003	2003	9	0.135	0.135	0.135
571900	2003-09-16 00:00:00	2003	2003	9	0.135	0.135	0.135
